filename,file,duration,sample_rate,channels,bitrate,file_size,efficient,primary_label
H67_20230521_183000.ogg,H67_20230521_183000,60.0,32000,1,72,498156,rutjac1,compot1
H91_20230510_211500.ogg,H91_20230510_211500,60.0,32000,1,72,451818,whtdov,roahaw
H69_20230503_120000.ogg,H69_20230503_120000,60.0,32000,1,72,459376,whtdov,roahaw
H07_20230425_160500.ogg,H07_20230425_160500,60.0,32000,1,72,467230,whtdov,roahaw
H22_20230505_040500.ogg,H22_20230505_040500,60.0,32000,1,72,469188,whtdov,compot1
H24_20230424_224500.ogg,H24_20230424_224500,60.0,32000,1,72,473466,whtdov,compot1
H69_20230510_010000.ogg,H69_20230510_010000,60.0,32000,1,72,485908,whtdov,speowl1
H10_20230423_235500.ogg,H10_20230423_235500,60.0,32000,1,72,464638,whtdov,65448
H14_20230430_071000.ogg,H14_20230430_071000,60.0,32000,1,72,477033,whtdov,roahaw
H21_20230423_222500.ogg,H21_20230423_222500,60.0,32000,1,72,453162,whtdov,roahaw
H32_20230429_160000.ogg,H32_20230429_160000,60.0,32000,1,72,463560,whtdov,linwoo1
H79_20230421_133500.ogg,H79_20230421_133500,60.0,32000,1,72,477084,whtdov,baymac
H65_20230430_111000.ogg,H65_20230430_111000,60.0,32000,1,72,469193,whtdov,roahaw
H67_20230518_203500.ogg,H67_20230518_203500,60.0,32000,1,72,489207,whtdov,speowl1
H94_20230428_233500.ogg,H94_20230428_233500,60.0,32000,1,72,472958,roahaw,speowl1
H10_20230512_191000.ogg,H10_20230512_191000,60.0,32000,1,72,463856,whtdov,compot1
H77_20230505_234000.ogg,H77_20230505_234000,60.0,32000,1,72,477313,whtdov,speowl1
H90_20230428_143500.ogg,H90_20230428_143500,60.0,32000,1,72,464774,whtdov,roahaw
O201_20230501_013000.ogg,O201_20230501_013000,60.0,32000,1,72,491727,whtdov,compot1
H12_20230429_000000.ogg,H12_20230429_000000,60.0,32000,1,72,487625,compau,compot1
H90_20230426_170500.ogg,H90_20230426_170500,60.0,32000,1,72,481092,whtdov,amekes
H79_20230428_235000.ogg,H79_20230428_235000,60.0,32000,1,72,500558,whtdov,compot1
H06_20230509_133500.ogg,H06_20230509_133500,60.0,32000,1,72,457080,tropar,trsowl
H84_20230508_170000.ogg,H84_20230508_170000,60.0,32000,1,72,495436,whtdov,speowl1
H89_20230517_012000.ogg,H89_20230517_012000,60.0,32000,1,72,492452,whtdov,roahaw
H04_20230426_114500.ogg,H04_20230426_114500,60.0,32000,1,72,455832,whtdov,roahaw
H16_20230510_142000.ogg,H16_20230510_142000,60.0,32000,1,72,462842,saffin,trokin
H08_20230509_001500.ogg,H08_20230509_001500,60.0,32000,1,72,470627,roahaw,compot1
H28_20230521_085500.ogg,H28_20230521_085500,60.0,32000,1,72,466036,littin1,strcuc1
H69_20230505_232500.ogg,H69_20230505_232500,60.0,32000,1,72,487404,whtdov,speowl1
H8920_20230426_085000.ogg,H8920_20230426_085000,60.0,32000,1,72,471495,whtdov,gohman1
H94_20230425_173000.ogg,H94_20230425_173000,60.0,32000,1,72,487128,whtdov,compot1
H69_20230518_082000.ogg,H69_20230518_082000,60.0,32000,1,72,464890,blbgra1,whtdov
H32_20230430_025000.ogg,H32_20230430_025000,60.0,32000,1,72,485005,whtdov,compau
H8920_20230426_081500.ogg,H8920_20230426_081500,60.0,32000,1,72,477831,whtdov,chbant1
H77_20230426_234000.ogg,H77_20230426_234000,60.0,32000,1,72,472238,whtdov,compot1
H63_20230508_083500.ogg,H63_20230508_083500,60.0,32000,1,72,473311,whtdov,gohman1
H07_20230503_005000.ogg,H07_20230503_005000,60.0,32000,1,72,472564,shghum1,compot1
H83_20230423_191000.ogg,H83_20230423_191000,60.0,32000,1,72,478386,cattyr,speowl1
H63_20230520_163000.ogg,H63_20230520_163000,60.0,32000,1,72,475800,whtdov,trokin
H88_20230429_052500.ogg,H88_20230429_052500,60.0,32000,1,72,486489,whtdov,baymac
H10_20230425_023500.ogg,H10_20230425_023500,60.0,32000,1,72,464356,whtdov,speowl1
H67_20230520_213000.ogg,H67_20230520_213000,60.0,32000,1,72,485738,whtdov,compot1
H11_20230505_213500.ogg,H11_20230505_213500,60.0,32000,1,72,473897,whtdov,compot1
H71_20230429_214000.ogg,H71_20230429_214000,60.0,32000,1,72,479787,strcuc1,speowl1
H65_20230429_154000.ogg,H65_20230429_154000,60.0,32000,1,72,468034,strcuc1,thlsch3
H78_20230507_115500.ogg,H78_20230507_115500,60.0,32000,1,72,459862,linwoo1,compau
H26_20230508_170000.ogg,H26_20230508_170000,60.0,32000,1,72,476465,whtdov,rinkin1
H17_20230426_090500.ogg,H17_20230426_090500,60.0,32000,1,72,476262,whtdov,wbwwre1
H18_20230425_025500.ogg,H18_20230425_025500,60.0,32000,1,72,475968,whtdov,speowl1
H83_20230515_100000.ogg,H83_20230515_100000,60.0,32000,1,72,470466,strcuc1,rugdov
H24_20230513_121000.ogg,H24_20230513_121000,60.0,32000,1,72,454672,whtdov,banana
H26_20230506_043000.ogg,H26_20230506_043000,60.0,32000,1,72,497305,whtdov,roahaw
H94_20230429_214500.ogg,H94_20230429_214500,60.0,32000,1,72,476653,roahaw,compot1
H22_20230506_084000.ogg,H22_20230506_084000,60.0,32000,1,72,474323,whtdov,whtdov
H93_20230501_231000.ogg,H93_20230501_231000,60.0,32000,1,72,499248,roahaw,speowl1
H93_20230508_033000.ogg,H93_20230508_033000,60.0,32000,1,72,501185,rubsee1,compot1
H69_20230427_215500.ogg,H69_20230427_215500,60.0,32000,1,72,482419,whtdov,compot1
H09_20230422_212500.ogg,H09_20230422_212500,60.0,32000,1,72,475121,whtdov,21211
H91_20230513_013000.ogg,H91_20230513_013000,60.0,32000,1,72,447779,whtdov,roahaw
H74_20230505_142500.ogg,H74_20230505_142500,60.0,32000,1,72,458554,whtdov,speowl1
H93_20230506_171000.ogg,H93_20230506_171000,60.0,32000,1,72,479960,whtdov,speowl1
H37_20230520_221500.ogg,H37_20230520_221500,60.0,32000,1,72,494200,whtdov,compot1
H29_20230502_005500.ogg,H29_20230502_005500,60.0,32000,1,72,478900,whtdov,compot1
H88_20230518_030000.ogg,H88_20230518_030000,60.0,32000,1,72,489776,whtdov,speowl1
H02_20230520_142000.ogg,H02_20230520_142000,60.0,32000,1,72,471632,whtdov,greegr
H85_20230521_081500.ogg,H85_20230521_081500,60.0,32000,1,72,473826,whtdov,speowl1
H37_20230520_225000.ogg,H37_20230520_225000,60.0,32000,1,72,492991,sobtyr1,compot1
H04_20230507_235500.ogg,H04_20230507_235500,60.0,32000,1,72,466382,whtdov,compot1
H89_20230516_044000.ogg,H89_20230516_044000,60.0,32000,1,72,488184,whtdov,speowl1
H8749_20230428_091500.ogg,H8749_20230428_091500,60.0,32000,1,72,462572,whtdov,rufmot1
H94_20230513_224000.ogg,H94_20230513_224000,60.0,32000,1,72,472624,whtdov,trsowl
H95_20230427_215000.ogg,H95_20230427_215000,60.0,32000,1,72,490668,strcuc1,compot1
H84_20230513_210500.ogg,H84_20230513_210500,60.0,32000,1,72,484744,saffin,speowl1
O203_20230508_020500.ogg,O203_20230508_020500,60.0,32000,1,72,479308,whtdov,compau
H07_20230508_122500.ogg,H07_20230508_122500,60.0,32000,1,72,453715,whtdov,whbman1
H04_20230429_071500.ogg,H04_20230429_071500,60.0,32000,1,72,469191,whtdov,grekis
H93_20230508_142000.ogg,H93_20230508_142000,60.0,32000,1,72,470208,whtdov,whbman1
H10_20230505_221000.ogg,H10_20230505_221000,60.0,32000,1,72,464683,grekis,roahaw
H8920_20230512_182000.ogg,H8920_20230512_182000,60.0,32000,1,72,499416,whtdov,laufal1
H31_20230505_202500.ogg,H31_20230505_202500,60.0,32000,1,72,473348,amekes,compot1
H99_20230521_074000.ogg,H99_20230521_074000,60.0,32000,1,72,479164,cotfly1,rufmot1
H26_20230503_153000.ogg,H26_20230503_153000,60.0,32000,1,72,476333,whtdov,watjac1
H17_20230423_233000.ogg,H17_20230423_233000,60.0,32000,1,72,465065,linwoo1,roahaw
H93_20230517_215500.ogg,H93_20230517_215500,60.0,32000,1,72,491888,whtdov,compot1
H22_20230430_064000.ogg,H22_20230430_064000,60.0,32000,1,72,488042,whtdov,trsowl
H85_20230502_033000.ogg,H85_20230502_033000,60.0,32000,1,72,478138,whtdov,compot1
H22_20230423_150500.ogg,H22_20230423_150500,60.0,32000,1,72,468036,whtdov,whtdov
O201_20230502_211500.ogg,O201_20230502_211500,60.0,32000,1,72,482254,whtdov,speowl1
H29_20230429_220500.ogg,H29_20230429_220500,60.0,32000,1,72,475494,whtdov,yeofly1
H03_20230427_131500.ogg,H03_20230427_131500,60.0,32000,1,72,467517,whtdov,strowl1
H17_20230509_135500.ogg,H17_20230509_135500,60.0,32000,1,72,479894,whtdov,chbant1
H79_20230501_082500.ogg,H79_20230501_082500,60.0,32000,1,72,472223,whtdov,rugdov
H37_20230429_195500.ogg,H37_20230429_195500,60.0,32000,1,72,504538,whtdov,compot1
H93_20230509_165000.ogg,H93_20230509_165000,60.0,32000,1,72,469565,saffin,rtlhum
H28_20230430_091000.ogg,H28_20230430_091000,60.0,32000,1,72,469864,linwoo1,yebela1
O202_20230429_084000.ogg,O202_20230429_084000,60.0,32000,1,72,475308,whtdov,speowl1
H89_20230423_015000.ogg,H89_20230423_015000,60.0,32000,1,72,479447,whtdov,compot1
H17_20230507_102000.ogg,H17_20230507_102000,60.0,32000,1,72,468129,whtdov,compot1
H26_20230509_022500.ogg,H26_20230509_022500,60.0,32000,1,72,503814,roahaw,compot1
H04_20230515_195500.ogg,H04_20230515_195500,60.0,32000,1,72,476121,roahaw,speowl1
H14_20230506_091000.ogg,H14_20230506_091000,60.0,32000,1,72,475815,whtdov,blbgra1
O202_20230427_200000.ogg,O202_20230427_200000,60.0,32000,1,72,496558,rutjac1,compot1
H69_20230515_100000.ogg,H69_20230515_100000,60.0,32000,1,72,461598,whtdov,colcha1
H09_20230510_172500.ogg,H09_20230510_172500,60.0,32000,1,72,467664,whtdov,pirfly1
H14_20230506_095500.ogg,H14_20230506_095500,60.0,32000,1,72,467193,whtdov,rugdov
H12_20230521_151500.ogg,H12_20230521_151500,60.0,32000,1,72,474323,whtdov,thlsch3
H19_20230506_113500.ogg,H19_20230506_113500,60.0,32000,1,72,472603,whtdov,gohman1
H14_20230423_130000.ogg,H14_20230423_130000,60.0,32000,1,72,454217,whfant1,strcuc1
H98_20230428_134500.ogg,H98_20230428_134500,60.0,32000,1,72,461210,trokin,bkmtou1
O202_20230502_112500.ogg,O202_20230502_112500,60.0,32000,1,72,458011,whtdov,blbwre1
H63_20230521_035000.ogg,H63_20230521_035000,60.0,32000,1,72,497730,whtdov,speowl1
H77_20230509_122500.ogg,H77_20230509_122500,60.0,32000,1,72,460713,whtdov,roahaw
H67_20230509_112500.ogg,H67_20230509_112500,60.0,32000,1,72,485019,whtdov,trsowl
H31_20230504_192500.ogg,H31_20230504_192500,60.0,32000,1,72,472475,whtdov,strowl1
H17_20230502_163000.ogg,H17_20230502_163000,60.0,32000,1,72,493596,whtdov,grekis
H30_20230424_011000.ogg,H30_20230424_011000,60.0,32000,1,72,477796,saffin,speowl1
H31_20230503_114500.ogg,H31_20230503_114500,60.0,32000,1,72,456352,roahaw,bkmtou1
H32_20230505_105000.ogg,H32_20230505_105000,60.0,32000,1,72,459072,whtdov,roahaw
H03_20230419_184500.ogg,H03_20230419_184500,60.0,32000,1,72,474009,compau,greibi1
H90_20230519_125500.ogg,H90_20230519_125500,60.0,32000,1,72,454751,roahaw,roahaw
H04_20230519_145000.ogg,H04_20230519_145000,60.0,32000,1,72,462906,whtdov,roahaw
H32_20230505_101500.ogg,H32_20230505_101500,60.0,32000,1,72,458239,whtdov,rugdov
H16_20230502_120500.ogg,H16_20230502_120500,60.0,32000,1,72,458471,whtdov,roahaw
H08_20230501_081500.ogg,H08_20230501_081500,60.0,32000,1,72,475813,solsan,wbwwre1
H08_20230506_103000.ogg,H08_20230506_103000,60.0,32000,1,72,470935,whtdov,rufmot1
H94_20230522_051000.ogg,H94_20230522_051000,60.0,32000,1,72,462660,whtdov,speowl1
H8920_20230514_140000.ogg,H8920_20230514_140000,60.0,32000,1,72,474898,whtdov,gohman1
H12_20230422_144500.ogg,H12_20230422_144500,60.0,32000,1,72,465890,whtdov,compot1
H84_20230503_030000.ogg,H84_20230503_030000,60.0,32000,1,72,484026,whtdov,compot1
H94_20230519_181500.ogg,H94_20230519_181500,60.0,32000,1,72,491567,whtdov,littin1
H83_20230422_213000.ogg,H83_20230422_213000,60.0,32000,1,72,493796,whtdov,compot1
O201_20230525_031000.ogg,O201_20230525_031000,60.0,32000,1,72,490516,whtdov,compot1
H10_20230510_060500.ogg,H10_20230510_060500,60.0,32000,1,72,464089,whtdov,socfly1
H18_20230512_085000.ogg,H18_20230512_085000,60.0,32000,1,72,464689,whtdov,linwoo1
H99_20230430_172500.ogg,H99_20230430_172500,60.0,32000,1,72,483958,whtdov,21211
H73_20230518_055000.ogg,H73_20230518_055000,60.0,32000,1,72,474373,roahaw,gretin1
H65_20230504_071500.ogg,H65_20230504_071500,60.0,32000,1,72,469293,whtdov,colcha1
H19_20230510_025000.ogg,H19_20230510_025000,60.0,32000,1,72,498018,linwoo1,chbant1
O203_20230509_064500.ogg,O203_20230509_064500,60.0,32000,1,72,467123,whtdov,blbwre1
H99_20230519_103000.ogg,H99_20230519_103000,60.0,32000,1,72,473772,whtdov,compot1
O201_20230520_050000.ogg,O201_20230520_050000,60.0,32000,1,72,489824,trsowl,speowl1
H20_20230506_165000.ogg,H20_20230506_165000,60.0,32000,1,72,469105,whtdov,blbgra1
H92_20230429_085500.ogg,H92_20230429_085500,60.0,32000,1,72,472753,crebob1,21211
H8920_20230505_093500.ogg,H8920_20230505_093500,60.0,32000,1,72,473336,strcuc1,21211
H16_20230509_015000.ogg,H16_20230509_015000,60.0,32000,1,72,457285,orcpar,speowl1
H30_20230506_155000.ogg,H30_20230506_155000,60.0,32000,1,72,457014,whtdov,whtdov
H14_20230428_101000.ogg,H14_20230428_101000,60.0,32000,1,72,462384,22973,pirfly1
O203_20230427_224000.ogg,O203_20230427_224000,60.0,32000,1,72,481618,roahaw,speowl1
H14_20230512_044000.ogg,H14_20230512_044000,60.0,32000,1,72,473670,compot1,speowl1
H04_20230520_111500.ogg,H04_20230520_111500,60.0,32000,1,72,467605,compot1,gohman1
H21_20230421_064000.ogg,H21_20230421_064000,60.0,32000,1,72,461020,whtdov,roahaw
H83_20230514_035000.ogg,H83_20230514_035000,60.0,32000,1,72,486153,whbman1,compot1
O201_20230524_012500.ogg,O201_20230524_012500,60.0,32000,1,72,490828,whtdov,compot1
H73_20230512_020000.ogg,H73_20230512_020000,60.0,32000,1,72,470168,roahaw,compot1
H08_20230420_162000.ogg,H08_20230420_162000,60.0,32000,1,72,468459,roahaw,thlsch3
H26_20230503_130000.ogg,H26_20230503_130000,60.0,32000,1,72,470898,chbant1,smbani
H37_20230510_073500.ogg,H37_20230510_073500,60.0,32000,1,72,514688,whtdov,21211
H28_20230521_193000.ogg,H28_20230521_193000,60.0,32000,1,72,484442,linwoo1,compot1
H71_20230507_142000.ogg,H71_20230507_142000,60.0,32000,1,72,461569,roahaw,pavpig2
H07_20230504_095500.ogg,H07_20230504_095500,60.0,32000,1,72,452549,21211,pirfly1
H27_20230430_234500.ogg,H27_20230430_234500,60.0,32000,1,72,465495,bobfly1,whtdov
H05_20230425_185000.ogg,H05_20230425_185000,60.0,32000,1,72,477607,creoro1,compot1
H69_20230511_125000.ogg,H69_20230511_125000,60.0,32000,1,72,453421,tropar,smbani
O202_20230510_162000.ogg,O202_20230510_162000,60.0,32000,1,72,485725,tropar,compot1
H78_20230511_152000.ogg,H78_20230511_152000,60.0,32000,1,72,467302,whtdov,trsowl
H32_20230430_133500.ogg,H32_20230430_133500,60.0,32000,1,72,457365,rumfly1,babwar
H71_20230420_100500.ogg,H71_20230420_100500,60.0,32000,1,72,485926,strowl1,pirfly1
H14_20230511_080500.ogg,H14_20230511_080500,60.0,32000,1,72,470876,trsowl,smbani
H91_20230422_163500.ogg,H91_20230422_163500,60.0,32000,1,72,475490,roahaw,compot1
H69_20230511_021500.ogg,H69_20230511_021500,60.0,32000,1,72,484004,tropar,compot1
O201_20230516_073500.ogg,O201_20230516_073500,60.0,32000,1,72,471452,whtdov,creoro1
H05_20230516_171500.ogg,H05_20230516_171500,60.0,32000,1,72,468502,roahaw,speowl1
H79_20230511_015000.ogg,H79_20230511_015000,60.0,32000,1,72,484926,speowl1,watjac1
H83_20230423_230500.ogg,H83_20230423_230500,60.0,32000,1,72,463601,roahaw,trsowl
H71_20230509_171000.ogg,H71_20230509_171000,60.0,32000,1,72,481140,roahaw,chbant1
H05_20230521_171500.ogg,H05_20230521_171500,60.0,32000,1,72,465775,roahaw,speowl1
H94_20230521_095500.ogg,H94_20230521_095500,60.0,32000,1,72,480716,roahaw,roahaw
H26_20230428_215000.ogg,H26_20230428_215000,60.0,32000,1,72,506255,creoro1,22976
H18_20230425_133000.ogg,H18_20230425_133000,60.0,32000,1,72,453818,whtdov,blcjay1
H85_20230514_005500.ogg,H85_20230514_005500,60.0,32000,1,72,482340,roahaw,trsowl
H28_20230502_021500.ogg,H28_20230502_021500,60.0,32000,1,72,472861,roahaw,speowl1
O202_20230506_033000.ogg,O202_20230506_033000,60.0,32000,1,72,489423,bobfly1,speowl1
H06_20230506_131000.ogg,H06_20230506_131000,60.0,32000,1,72,459604,whtdov,colcha1
H99_20230518_020500.ogg,H99_20230518_020500,60.0,32000,1,72,490185,whtdov,compot1
H17_20230421_000000.ogg,H17_20230421_000000,60.0,32000,1,72,480379,whtdov,speowl1
H95_20230509_032000.ogg,H95_20230509_032000,60.0,32000,1,72,485077,roahaw,speowl1
H73_20230423_033500.ogg,H73_20230423_033500,60.0,32000,1,72,482235,roahaw,speowl1
H71_20230425_065000.ogg,H71_20230425_065000,60.0,32000,1,72,481977,compot1,bobfly1
H8920_20230519_204000.ogg,H8920_20230519_204000,60.0,32000,1,72,527751,speowl1,ruther1
H31_20230514_105000.ogg,H31_20230514_105000,60.0,32000,1,72,465258,compot1,neocor
H93_20230501_194000.ogg,H93_20230501_194000,60.0,32000,1,72,488183,roahaw,compot1
H85_20230513_234500.ogg,H85_20230513_234500,60.0,32000,1,72,473481,21211,speowl1
H09_20230502_102000.ogg,H09_20230502_102000,60.0,32000,1,72,458343,roahaw,babwar
H85_20230507_035500.ogg,H85_20230507_035500,60.0,32000,1,72,475523,compot1,compot1
H37_20230506_022500.ogg,H37_20230506_022500,60.0,32000,1,72,485371,roahaw,speowl1
H07_20230427_070500.ogg,H07_20230427_070500,60.0,32000,1,72,460517,compot1,solsan
H20_20230501_102500.ogg,H20_20230501_102500,60.0,32000,1,72,468497,bkmtou1,strfly1
H65_20230519_224000.ogg,H65_20230519_224000,60.0,32000,1,72,482931,whtdov,roahaw
O201_20230428_191000.ogg,O201_20230428_191000,60.0,32000,1,72,493449,wbwwre1,speowl1
H90_20230520_223000.ogg,H90_20230520_223000,60.0,32000,1,72,510028,linwoo1,compot1
H89_20230503_053000.ogg,H89_20230503_053000,60.0,32000,1,72,475151,compot1,yeofly1
H99_20230503_063000.ogg,H99_20230503_063000,60.0,32000,1,72,479110,compot1,rufmot1
H27_20230429_123500.ogg,H27_20230429_123500,60.0,32000,1,72,457520,rumfly1,roahaw
H29_20230510_223500.ogg,H29_20230510_223500,60.0,32000,1,72,476023,compot1,speowl1
H92_20230429_164000.ogg,H92_20230429_164000,60.0,32000,1,72,487211,roahaw,compot1
H27_20230427_014000.ogg,H27_20230427_014000,60.0,32000,1,72,489489,roahaw,roahaw
H95_20230501_141500.ogg,H95_20230501_141500,60.0,32000,1,72,464613,48124,whbman1
H22_20230507_054000.ogg,H22_20230507_054000,60.0,32000,1,72,480772,whtdov,smbani
H03_20230429_184500.ogg,H03_20230429_184500,60.0,32000,1,72,478922,compot1,compau
H99_20230424_021500.ogg,H99_20230424_021500,60.0,32000,1,72,494404,compot1,blbgra1
H31_20230520_024500.ogg,H31_20230520_024500,60.0,32000,1,72,478844,wbwwre1,trsowl
H83_20230420_211000.ogg,H83_20230420_211000,60.0,32000,1,72,496353,roahaw,65448
H84_20230508_234500.ogg,H84_20230508_234500,60.0,32000,1,72,483946,compot1,speowl1
H18_20230517_001000.ogg,H18_20230517_001000,60.0,32000,1,72,473633,compot1,linwoo1
H92_20230429_064000.ogg,H92_20230429_064000,60.0,32000,1,72,469847,roahaw,butsal1
H74_20230510_151000.ogg,H74_20230510_151000,60.0,32000,1,72,485981,linwoo1,speowl1
H84_20230512_102000.ogg,H84_20230512_102000,60.0,32000,1,72,464988,linwoo1,yeofly1
H37_20230518_100000.ogg,H37_20230518_100000,60.0,32000,1,72,469569,whtdov,compot1
H95_20230510_192000.ogg,H95_20230510_192000,60.0,32000,1,72,494089,whtdov,compot1
H07_20230425_193000.ogg,H07_20230425_193000,60.0,32000,1,72,468407,tropar,speowl1
H94_20230519_160000.ogg,H94_20230519_160000,60.0,32000,1,72,467798,roahaw,whtdov
H09_20230501_023500.ogg,H09_20230501_023500,60.0,32000,1,72,477374,wbwwre1,compot1
H31_20230430_162500.ogg,H31_20230430_162500,60.0,32000,1,72,463399,48124,plukit1
H98_20230508_172500.ogg,H98_20230508_172500,60.0,32000,1,72,497143,whtdov,compot1
H05_20230519_084000.ogg,H05_20230519_084000,60.0,32000,1,72,463282,whtdov,roahaw
H19_20230508_215000.ogg,H19_20230508_215000,60.0,32000,1,72,495383,roahaw,compot1
H06_20230419_182500.ogg,H06_20230419_182500,60.0,32000,1,72,484337,compot1,compot1
H99_20230508_131000.ogg,H99_20230508_131000,60.0,32000,1,72,471176,compot1,mastit1
H69_20230517_161000.ogg,H69_20230517_161000,60.0,32000,1,72,476611,48124,compot1
H95_20230519_123500.ogg,H95_20230519_123500,60.0,32000,1,72,460782,creoro1,yeofly1
H37_20230502_085000.ogg,H37_20230502_085000,60.0,32000,1,72,486814,compot1,speowl1
H05_20230510_035500.ogg,H05_20230510_035500,60.0,32000,1,72,468239,compot1,roahaw
H71_20230512_132500.ogg,H71_20230512_132500,60.0,32000,1,72,462782,whtdov,pavpig2
H69_20230519_152000.ogg,H69_20230519_152000,60.0,32000,1,72,466407,48124,whtdov
H30_20230430_025500.ogg,H30_20230430_025500,60.0,32000,1,72,466417,48124,speowl1
H06_20230505_010500.ogg,H06_20230505_010500,60.0,32000,1,72,469038,50186,speowl1
H06_20230419_231000.ogg,H06_20230419_231000,60.0,32000,1,72,467601,rumfly1,compot1
H69_20230430_123500.ogg,H69_20230430_123500,60.0,32000,1,72,464177,speowl1,roahaw
H89_20230425_032000.ogg,H89_20230425_032000,60.0,32000,1,72,478071,roahaw,speowl1
H30_20230429_064000.ogg,H30_20230429_064000,60.0,32000,1,72,467415,linwoo1,bobfly1
H18_20230422_054500.ogg,H18_20230422_054500,60.0,32000,1,72,460779,roahaw,wbwwre1
H67_20230424_210500.ogg,H67_20230424_210500,60.0,32000,1,72,486931,compot1,compot1
H26_20230508_083500.ogg,H26_20230508_083500,60.0,32000,1,72,474028,compot1,strher
H14_20230514_104500.ogg,H14_20230514_104500,60.0,32000,1,72,458956,thlsch3,grasal4
H83_20230512_171000.ogg,H83_20230512_171000,60.0,32000,1,72,483670,compot1,rugdov
H21_20230427_120000.ogg,H21_20230427_120000,60.0,32000,1,72,464268,wbwwre1,watjac1
H26_20230426_170500.ogg,H26_20230426_170500,60.0,32000,1,72,484345,roahaw,22976
H11_20230427_170000.ogg,H11_20230427_170000,60.0,32000,1,72,462479,linwoo1,orcpar
H98_20230518_082500.ogg,H98_20230518_082500,60.0,32000,1,72,471108,21211,pavpig2
H74_20230422_235500.ogg,H74_20230422_235500,60.0,32000,1,72,479491,sobtyr1,speowl1
H92_20230508_234000.ogg,H92_20230508_234000,60.0,32000,1,72,487603,creoro1,compot1
H90_20230521_200500.ogg,H90_20230521_200500,60.0,32000,1,72,486270,compot1,compot1
H63_20230504_213000.ogg,H63_20230504_213000,60.0,32000,1,72,485429,compot1,compot1
H24_20230507_160000.ogg,H24_20230507_160000,60.0,32000,1,72,471963,compot1,whtdov
H17_20230512_011500.ogg,H17_20230512_011500,60.0,32000,1,72,487175,compot1,speowl1
